Treatment,Genotype,SOD1_N,Behavior,pPKCG_N,pERK_N,CaNA_N,ITSN1_N,Ubiquitin_N,DYRK1A_N,ARC_N,APP_N,pS6_N,pCAMKII_N,pP70S6_N,BRAF_N,pPKCAB_N,Tau_N,S6_N,AcetylH3K9_N,class
0,0,-0.6273588707515717,0,-0.0184393647343896,1.8069565674852723,0.3523945158456532,1.3094229536274264,-0.069801469939828,1.3747626703594635,0.3199576939884769,1.2517050855108809,0.3199576939884769,0.2676330479844486,-0.9312809930302236,1.3696049421159864,1.1621278988881492,-0.0560083493539309,1.1553648918521875,-0.1281582360349439,0
0,0,-0.6264325653129511,0,0.2988584323130335,1.2582594104934608,0.7512476218322423,1.100479078075193,-0.441170678316423,0.8849133066187597,-0.1012618270049007,0.6637917646474775,-0.1012618270049007,1.3163379161119266,-0.1407604972883464,1.4151337341869714,1.222643319885935,-0.18658980300139,0.638726921965849,-0.1830771708363253,0
0,0,-0.6966290062775854,0,0.3741783254386328,1.1839151316971084,0.8660566858620761,1.031004331765123,-0.1753850523506058,1.2399644574357316,0.4468461340409763,0.6982490354081591,0.4468461340409763,1.327193274940381,-0.2319596326915706,1.1995274494139054,1.2341706413752322,-0.2455976017434992,0.7121687472214195,-0.1583265178903694,0
0,0,-0.6982958382987485,0,0.1880826134402926,1.2128821747187115,0.6326740036833244,1.0016419144606024,-0.3653592677805993,0.8340573663846188,0.123530547685887,0.5171249177484654,0.123530547685887,1.1140264828196649,-0.266572964583228,1.3061952469429048,1.165199549843703,-0.1408143777646738,0.8298230478864873,-0.2024432847316774,0
0,0,-0.8267913925790409,0,0.4699373856913754,0.7452537175705929,0.8266985663516562,0.5276501814373182,-0.4730527018958827,0.5845898113974646,-0.6326996241687198,-0.0451600359931557,-0.6326996241687198,1.1763033177673652,0.4176690422737795,1.1145975222141111,1.0560120973562035,-0.2017637244900425,0.3550100145153677,-0.2254589255378833,0
0,0,-0.8171592907644916,0,0.5365448926324076,0.8199465654954128,0.629696778400611,0.9005822561074256,-0.3431850150696197,0.8572275299286501,-0.0315978918258212,0.1132862651982311,-0.0315978918258212,1.169112309493794,0.1192108143549125,0.9316694107229224,0.9346875044352606,-0.1636313358884507,0.4189709900238831,-0.2372803248580428,0
0,0,-0.7448287764747986,0,0.4527663741078211,0.9999866155812108,0.5436565391258164,0.8687845748862355,-0.2872781725690321,0.7756243636113013,-0.0673971775582385,0.1009111782884664,-0.0673971775582385,1.1879932573931409,0.0680540669321465,0.9275767577939316,1.0184915339815046,-0.2000624126976866,0.4381695347855707,-0.2413370584119199,0
0,0,-0.8279353285545243,0,0.4159907826201743,0.6791700289599227,0.7855234831800968,0.339372845049958,-0.0182011781747328,0.4512461519418418,-0.2946479495953732,-0.2397160466759221,-0.2946479495953732,0.946666804755418,0.503059895651747,1.016694945618304,0.6004697933693086,-0.3466042710488443,0.1923408820582626,-0.2780938016524092,0
0,0,-0.7940205944082711,0,0.4215471973972114,0.883368968079787,0.7287139094392576,0.7393787246680136,-0.0291244369738693,0.7746967411587287,-0.2710564171460939,-0.0571604552632263,-0.2710564171460939,1.0461675174043594,0.7340935560125867,1.112528997633563,0.7629567470424795,-0.2341213401512523,0.2717268851389561,-0.2397447230057715,0
0,0,-0.7237770329526456,0,0.4086234386005865,0.8865718808782967,0.6669222039251939,0.7300395424498548,-0.0047355601466024,0.5544264790217509,-0.3765633665700085,0.0003644160206955,-0.3765633665700085,1.1159794871287905,1.4817442641469185,1.0881956399592256,0.6815790318077446,-0.4132088017737485,0.1557375403909,-0.23211967819562,0
0,0,-0.7959270889024458,0,0.3691865395653145,0.5813339386682821,0.2935735304591322,0.1475660214589208,-0.0455356479586134,0.4108481850925223,-0.6130274698780979,-0.3445230667767062,-0.6130274698780979,0.8639118461176628,0.7951322074524121,1.0203631374181878,0.5807342316179364,-0.4706056074411008,-0.2011787274592114,-0.3769747870142182,0
0,0,-0.6825440002102829,0,0.39771647252273,0.4860432899521552,0.3714223250201435,0.3410183364682873,0.0660768322828024,0.424014489803097,-0.680602597734051,-0.7858417163011859,-0.680602597734051,0.8165410409899775,0.5614338744852264,1.0503495072827145,0.6139679541792398,-0.4022747714295965,0.0435794155227087,-0.3465982965754746,0
0,0,-0.8525321320107266,0,0.4779136307205485,0.3976373406593093,0.4267349527697788,0.0908980391788601,-0.175353865007655,0.1889862299383256,-1.1378347911911149,-0.8148454823188388,-1.1378347911911149,0.6117056652511237,0.3768335733713691,0.8660810638677313,0.3772803082112816,-0.4807579821998952,-0.0338200048375599,-0.366545467096773,0
0,0,0.0807448003918399,1,-0.1343172268623593,-0.4064454883069039,-0.9784753086628384,-0.4162219528121495,1.0147232399391235,-0.4165124286232639,0.5600268066944781,-0.6206402445305496,0.5600268066944781,1.60314863466333,0.032464591031575,-0.4980201229370611,-0.5798004073628675,-1.0135226254074403,-1.156161237332243,-0.7579665143940642,2
0,0,0.0372563544180551,1,-0.2048812317791757,-0.4292765442694813,-1.1218447012303954,-0.5118308312626328,0.9383701805877188,-0.4833504859161086,0.4317729017950906,-0.7938881038835851,0.4317729017950906,1.4056016388254031,-0.1128992718404443,-0.5313180239127611,-0.736999153988458,-1.0268117126886351,-1.089519259581188,-0.7639199571464331,2
0,0,0.0899149564229654,1,-0.162222095868074,-0.4180009287524358,-1.097066492623586,-0.392733261933568,0.9042264089378104,-0.3946136524360187,0.6206699141660811,-0.615259570446861,0.6206699141660811,1.5482921954901665,-0.0405156230236857,-0.5225487656957652,-0.6389501083353493,-1.0012834968426785,-1.152123381111882,-0.7434257376710754,2
0,0,0.0010412326099436,1,-0.17745689594989,-0.439654954263699,-0.97515721892776,-0.5236453453030075,1.298509455586779,-0.4198925324095923,0.937417814329226,-0.6094815295343962,0.937417814329226,1.315992512504907,0.2885465818964233,-0.4256767104208357,-0.7339391648163369,-0.8340983894976534,-1.2420713495661648,-0.7699478885238258,2
0,0,-0.0444091983422541,1,-0.2418959621676901,-0.4593438600588213,-0.8811147081325297,-0.5628726569270296,1.1258808091812706,-0.503630015824642,1.061364390677736,-0.7891501476760224,1.061364390677736,1.2424364563892123,0.1869486728056682,-0.5071074931902994,-0.7891831498584435,-0.9806880457319446,-1.0617183843475273,-0.7789986910756707,2
0,0,-0.0939091348667125,1,-0.1720772063841358,-0.5092466280069633,-0.9046688213109104,-0.5933519233042522,1.1396584274401518,-0.4654268964663808,0.907402395219218,-0.8810861052233614,0.907402395219218,1.2128726948243815,-0.0871529395430187,-0.5416309412961374,-0.809411110036253,-0.8861109528208797,-1.117155084884092,-0.77554505785695,2
0,0,0.0553651169017728,1,-0.3000220253367737,-0.3981674901192008,-0.8262589713128948,-0.552074189167173,1.098163284359044,-0.4111813345578279,1.1216434442679166,-0.3799830160750002,1.1216434442679166,1.328167529593269,0.5277683187523806,-0.3674493505210709,-0.7103889189162497,-1.0125374265162903,-1.3966083480418727,-0.8372721460872792,2
0,0,0.0076687103854529,1,-0.3500622467950287,-0.4234356721673837,-0.9342490584884384,-0.6158864613502121,1.1972014210067197,-0.5305550725977475,0.7417704931647495,-0.5773395105500921,0.7417704931647495,1.200081798073932,0.3224637403160742,-0.2031799906015741,-0.8327121310642601,-1.0629003902246372,-1.3657999302620725,-0.7918035756381891,2
0,0,-0.0841426275292082,1,-0.3011093061934211,-0.5103845687897394,-0.8047145945923231,-0.7263726717732194,1.1490448551314898,-0.5828629387361286,0.5780193376107022,-0.849266640733255,0.5780193376107022,1.0081892302415565,0.0130850576670711,-0.4258338820645209,-0.811814354478753,-0.9773691010618368,-1.29914831477139,-0.819815833723222,2
0,0,0.2479121159187614,1,-0.3417761004839549,-0.3274723608451639,-0.8231123785420544,-0.3813149638999599,1.1472934013865743,-0.3475302470715485,0.6188513266248179,0.6669366832490173,0.6188513266248179,1.2843685580895527,0.9409888959645576,-0.2569994607118419,-0.6659161463332199,-1.027954643144388,-1.5175158735417364,-0.8233324613086004,2
0,0,0.1217304898354771,1,-0.2874515146016416,-0.3580289923606443,-0.731657376817801,-0.532847813311253,1.2995316407808115,-0.444641383734994,1.0416863498565962,-0.2836774973844539,1.0416863498565962,1.1222346876865676,0.6951267406499871,-0.2898654510290308,-0.7776201214356006,-0.9508778963207752,-1.3785916420209423,-0.8296541900329917,2
0,0,0.1570573996725263,1,-0.2968052937198796,-0.3686907378970892,-0.662556750895428,-0.504421704607174,1.4005124589805384,-0.2656129301822197,0.9395720742654898,-0.016737981733787,0.9395720742654898,1.1342030274449022,0.5754734712031805,-0.2456249089947861,-0.614087312905784,-0.8217207384053382,-1.382824851729515,-0.830455845718043,2
0,0,0.101236557800116,1,-0.38792590436947,-0.3760101615521729,-0.8674171101641707,-0.6081444892019557,1.344551045834404,-0.4217738721577522,0.9170896622745964,0.0461390176839189,0.9170896622745964,0.7783977359189953,0.7306498452757579,-0.1967652837069182,-0.987364514384481,-0.9939639113966948,-1.545150155641618,-0.8547996969384851,2
0,0,0.3347994232287146,1,-0.4078668308615031,-0.2486443406856036,-0.8367924611750547,-0.3876764446160846,1.2566249289323876,-0.3619765610839616,1.39292217092384,0.6120027622616726,1.39292217092384,1.2100009399873544,1.0806333653077085,-0.0044795447030804,-0.7069510634229206,-0.7320800200787229,-1.4749352043013166,-0.8664980229313965,2
0,0,0.228390113641011,1,-0.3614568494418526,-0.3496227842380566,-0.7599096316804871,-0.4850665054980966,1.325154264918235,-0.4476200246893895,1.1835879655281538,0.4602169534301409,1.1835879655281538,1.0894207888491274,0.8497465736850562,-0.0504896208207481,-0.7624863081606285,-0.9065679538909924,-1.4447316420342795,-0.8438683332984219,2
0,0,0.8741180491180413,1,0.4485872443600666,-0.4515056315221734,-1.2954751765419723,-0.6762939170762243,1.3476122238909114,-0.6240604122021385,0.7823579108514019,-1.123382883331825,0.7823579108514019,2.4089286281998588,0.2275358043391619,-0.7130488724100029,-0.5248340946246096,-0.253029121510282,-0.1940306037821158,-0.0726709590174105,2
0,0,0.911204792885004,1,0.3111565996355024,-0.395611212062429,-1.40880985125348,-0.6540800536578734,1.0564532131650886,-0.6425006594551493,0.6482895854331098,-0.9657279584143218,0.6482895854331098,2.495730531718156,0.2943119208215916,-0.6822213400208129,-0.4186822368046928,-0.2712896090615957,-0.3349204391973471,-0.0560501480432875,2
0,0,0.941109686085696,1,0.3570316179388241,-0.3772609410040493,-1.4686294883760516,-0.6095193311549566,0.8900172629822553,-0.6080892111847699,0.5180585771349452,-0.9349441730866468,0.5180585771349452,2.4988703174707583,0.2857452534911401,-0.6638899556806894,-0.3601990687242099,-0.2991515561891241,-0.3744614570778065,-0.1500883739820301,2
0,0,0.7040111162615749,1,0.4148573444134757,-0.4640630330440282,-1.129373295239518,-0.7685757579451534,1.6053073251411112,-0.6371913412248387,1.23000669247008,-0.9383350814573082,1.23000669247008,2.1286115550113123,0.3267711500874597,-0.649808613519135,-0.5847307694249902,-0.010167758365111,-0.2785964405986982,-0.1131048121494919,2
0,0,0.7749057589239594,1,0.3551080462210317,-0.3938694979402242,-1.2317471021203723,-0.7166944929380512,1.3434356559604868,-0.612435800459311,1.3238838197677594,-0.4675496745188326,1.3238838197677594,2.2744190302304337,0.3770487315180483,-0.638882635516107,-0.4860071203767617,-0.0840002365562327,-0.3416210194395475,-0.1080560738888589,2
0,0,0.7695632929316085,1,0.299132332349335,-0.4748753984166261,-1.283993713320421,-0.6943806070643098,1.203093390782198,-0.6222075096054581,0.8966172201445355,-0.9725349800993652,0.8966172201445355,2.2719674116219277,0.3093173780424182,-0.5086143214017942,-0.4994921346469535,-0.0364889957474041,-0.4207421229864056,-0.1155358558922488,2
0,0,0.6044709537211143,1,0.1979906906700339,-0.4291929075237715,-1.033681595107668,-0.7917756883784456,1.262375129150565,-0.5948912953541273,0.6516718176820221,-0.7894623843570012,0.6516718176820221,1.9586310107490328,0.4564844469628973,-0.5813124685630804,-0.7044066693951738,-0.2760555378735237,-0.697683408308112,-0.2141424691497087,2
0,0,0.5901643249444021,1,0.1029988867496414,-0.4245738189448506,-1.0716909549259628,-0.7849829163129601,1.0312193385947186,-0.5372410093054361,0.4804974668341146,-0.8275344109027497,0.4804974668341146,1.9428415940335548,0.380178676640098,-0.5396010903756977,-0.6522046776133074,-0.3910711331895883,-0.7552657361067394,-0.2216813043226651,2
0,0,0.6445051634716984,1,0.0797891094221271,-0.4743497028675952,-1.075971113574897,-0.6957606326831515,0.8362105891818951,-0.5565041501006474,0.6695996668402943,-0.8576120811241876,0.6695996668402943,1.9155432576886384,0.3419208779055214,-0.5379726112101325,-0.6670537254419048,-0.2961689943768728,-0.6655576119749633,-0.2650176655498137,2
0,0,0.4644100041562798,1,0.1750457866912986,-0.4017726148044052,-0.9862849114943252,-0.8756310185911808,1.4602751083674046,-0.5988905279169634,0.6981334322034357,-0.9332254383116482,0.6981334322034357,1.5997964528473052,0.523395390922853,-0.5107774258373283,-0.7998636445389453,-0.008726776141282,-0.6786638678177154,-0.2650470733587943,2
0,0,0.505866691402488,1,0.2818379669903232,-0.4720904372399719,-0.9351581144888628,-0.8584447855054599,1.448634632899496,-0.6340906069395156,0.9759281977537884,-0.8318288812941977,0.9759281977537884,1.6769888885454003,0.4430307085766562,-0.5586885255568054,-0.7834672893250781,-0.0236556483067284,-0.692170876015054,-0.2402629310353635,2
0,0,0.5383671573596339,1,0.1291064227554986,-0.4811691512966342,-1.116969175763448,-0.8522133861365059,1.0207656478662095,-0.6436043809168334,0.5127325984935229,-0.2498073101959228,0.5127325984935229,1.6743443243741103,0.401244005742661,-0.4764474015909843,-0.7630003228921266,-0.0163582873541768,-0.7371014358194236,-0.2829875482882555,2
0,0,0.7114506976309878,1,0.1288851815673127,-0.2573964516110156,-0.9099814004548435,-0.8320021695091768,1.3806149918151074,-0.6272511747002829,0.0178954260677222,-0.3039385216923249,0.0178954260677222,1.3803345365562076,0.8293182702530634,-0.3678745339165463,-0.8740883549504669,-0.4797934855765993,-0.9009972763730756,-0.3829649368885366,2
0,0,0.4754550708120122,1,0.0723803713208226,-0.4321548500543059,-0.8682845546239998,-0.825737669527473,1.3314400851290913,-0.5742790813076669,0.8267581184476965,-0.3017303295112031,0.8267581184476965,1.4083552147566232,0.8654048058012386,-0.0686415127084489,-0.8849382927656769,-0.2794166699382084,-1.015590764870708,-0.3316249275810752,2
0,0,0.7788219587846652,1,0.021984745012544,-0.3749609087370264,-1.0242861793033984,-0.7357871724171664,1.0256052191688256,-0.5284831661684674,0.6992114381433713,-0.2909303632429198,0.6992114381433713,1.5959167203895703,0.9296387215512082,-0.2363319659913409,-0.8020372529110659,-0.2236346556608638,-0.9937744527940844,-0.3974943813201632,2
0,0,0.9132242930004576,1,-0.1878668563140563,-0.6312627783644611,-1.3762944451577317,-0.8235347230218194,1.4040027209278778,-0.7789710516147476,1.2868201212956796,-1.516196149961167,1.2868201212956796,1.516275054754513,-0.6435731217986412,-0.9818271756827494,-0.5753672827018693,-0.6477862423208913,-0.4698815579347135,-0.4713683631602842,2
0,0,0.8681274906921168,1,-0.2416179388083277,-0.6106921427603077,-1.386718252803676,-0.8637893679406904,1.551408311214821,-0.8577730058394744,1.6871202443061128,-1.6397719110287547,1.6871202443061128,1.3982721394290334,-0.6935230936930301,-0.9905047199606706,-0.7027592761260565,-0.5810240670157027,-0.4010283303968636,-0.4086591070192265,2
0,0,0.8597479776493435,1,-0.1217779714003107,-0.6530158350978882,-1.423536815890356,-0.8856849057044321,1.7373673824648992,-0.8593128828150672,1.3467084213838705,-1.5975932146696217,1.3467084213838705,1.3078966231596465,-0.7751863140569477,-1.018604599519099,-0.7363872534741951,-0.4324547201743957,-0.2433609664288371,-0.3817194916132156,2
0,0,0.3462851000408877,1,-0.4684270607864349,-0.7268250064187838,-1.0462091232452246,-1.0646771061591858,0.687953528524584,-0.8922230238547254,0.4092510360341805,-1.9154449314897508,0.4092510360341805,1.0853724338169586,-0.805943812320248,-1.0059760915280742,-0.8679934531836889,-0.8240307229679004,-0.7409969461195247,-0.4957241135566015,2
0,0,0.3651076651184713,1,-0.4306393923892894,-0.7298065619649282,-1.0698395947047703,-1.070062234257183,0.5344650461307572,-0.9296637800641436,0.5130593009372592,-1.8841256844109813,0.5130593009372592,0.9982273103768008,-0.7693503185281977,-1.010505359106797,-0.8982580228824125,-0.7604476215483269,-0.6035220588482374,-0.483768535371637,2
0,0,0.3789795791563409,1,-0.3538855133535772,-0.7190140388133006,-1.1033233698088831,-1.060252588578905,0.8486065580039435,-0.9169198381660044,0.5209834119470811,-1.984817764070324,0.5209834119470811,1.0809022229912286,-0.7892141325359167,-0.9924410234966388,-0.8930316598860603,-0.6445846249993432,-0.6588464112930972,-0.4365856845592766,2
0,0,0.0395097965589175,1,-0.8044981419091048,-0.8044675445420486,-1.2196539713355266,-1.1756970032478051,0.1255751183617572,-0.9905488624030412,0.0342358040852979,-1.9979231720036876,0.0342358040852979,0.6101625865279097,-0.7528865472438174,-1.0195303598071417,-1.1001550690879345,-0.9614725573454612,-1.0673323822392806,-0.5634331561308594,2
0,0,0.0256001747016426,1,-0.7197000262532633,-0.8257105903362656,-1.1246278287090816,-1.1958659463237535,0.3182156354755218,-0.9256149210962396,0.3710422672209076,-2.2431447062325787,0.3710422672209076,0.5883016099825944,-0.6849012559621062,-1.011116539981925,-1.1158121508276924,-0.8906221045632923,-1.040313794469614,-0.4997844697724625,2
0,0,0.0292791152486607,1,-0.6262804208558633,-0.8218338602008622,-1.1000746883758998,-1.1833948266475909,0.4064429745023363,-1.0038001772419225,0.1481813753173841,-2.2578582845646853,0.1481813753173841,0.6308955361426318,-0.8080951885018278,-1.0216912789239194,-1.1176424602512869,-0.7762234020355532,-0.9081318096726144,-0.4932106286089369,2
0,0,-0.276900876034454,1,-0.9741416755540042,-0.8540666240922671,-1.29599500847625,-1.300165949229542,0.0100789580146006,-1.0505459486845403,-0.0970136440701804,-2.3021240124982847,-0.0970136440701804,0.1561474574302788,-0.6714817168089954,-1.036988121305228,-1.2965566495741263,-0.9312561621711212,-1.186102142077382,-0.6139699926623345,2
0,0,-0.2646927516823184,1,-0.9426892612756994,-0.8719780655317009,-1.223135601681137,-1.2932589613379113,0.1603325792263485,-1.0338170610998945,0.2607057698958993,-2.345699822654652,0.2607057698958993,0.1522155733418803,-0.7184780450866576,-1.0447935289430632,-1.3355435220947076,-0.9796006257689184,-1.0811983743999791,-0.5874614956280003,2
0,0,-0.1357929452964549,1,-0.8996656955566336,-0.7852458637185024,-1.0832007669954131,-1.133354340303946,0.1987291263558386,-0.9482014721705,0.576485475944363,-2.246631406491363,0.576485475944363,0.426003821636111,-0.6425519946678535,-0.992866776371366,-1.13471168040611,-0.8524743922242202,-1.049867764378725,-0.5759029795527242,2
0,0,-0.5025782437042786,1,-1.0778367715177508,-0.969034674815514,-1.4666222915156792,-1.4800260315068523,-0.2028326346100746,-1.126894079669804,-0.2448867945632721,-2.7712815633054944,-0.2448867945632721,-0.3491124309572954,-0.7800066481736542,-1.0752126197008092,-1.523443250719325,-0.8654900877916947,-1.3247434287799469,-0.6104058925481576,2
0,0,-0.383859323596323,1,-1.0835902513882831,-0.8761831337958892,-1.5444836704918108,-1.4170158619397486,-0.1931951462143234,-1.080599566206821,-0.2162559715243336,-2.660556654979428,-0.2162559715243336,-0.0243624445949951,-0.6489603702711777,-1.0862930238093391,-1.4850559203002145,-0.9157676763912228,-1.2329458004771434,-0.6051989179237627,2
0,0,-0.190804458099173,1,-1.0619521934895972,-0.7798999214231971,-1.447345753221886,-1.2645730880705075,-0.1183462378312724,-1.0204383375371209,-0.1505339094598184,-2.0724730574429517,-0.1505339094598184,0.1688552372292828,-0.4334305098113377,-0.9596836648192348,-1.224350407136545,-0.917211355128932,-1.2674805658446489,-0.5980020166913189,2
0,0,1.0025382877423783,1,0.3841992820963249,-0.3902182246416618,-1.3769169651622422,-0.6349578567451607,0.8941816291745492,-0.5179388648557232,0.3887918385977855,-0.958520441801575,0.3887918385977855,1.3783439795147503,0.5208635763390397,-0.5216530303910587,-0.4957636973719667,0.1476628378845311,-0.4575113662578913,0.5753665058542521,2
0,0,1.0601568998963458,1,0.4434561320231761,-0.3990474007920209,-1.2848606971824543,-0.6113411189689051,0.9687355920945055,-0.5531919411183381,0.5121988863932477,-1.2379674890532764,0.5121988863932477,1.4017589918857474,0.5521205399360111,-0.5005621903503925,-0.5751291144814498,0.2450199641191063,-0.3366144611976933,0.5780543860737527,2
0,0,0.9042051539293956,1,0.1864161596263949,-0.4203915754726453,-1.3937999029023211,-0.5910881702483786,1.0365617921136392,-0.4776755747165958,0.2141932789321543,-1.234023300231866,0.2141932789321543,1.2073022369777595,0.3958119794334622,-0.5337685255442218,-0.6536512835855051,0.3812334059477771,-0.5561704901142351,0.4348583592635473,2
0,0,0.8335182077931179,1,0.2802448284202261,-0.4708991496350024,-1.2333304133530725,-0.7664084242589667,0.887555566637127,-0.6805233246372737,0.3407764603306639,-1.4370889355555942,0.3407764603306639,0.8492473583309863,0.5142385927622335,-0.4615053864529889,-0.7394705994850312,0.4101242615866096,-0.5743572978720423,0.6116037399302195,2
0,0,0.8647561795342613,1,0.2813807658726562,-0.4123738298164895,-1.1053895231871207,-0.7321545374296157,0.9736792499294344,-0.4312577505651126,0.5663232219383968,-1.3880230006080114,0.5663232219383968,0.8911099387052237,0.292545858566008,-0.4640636400408371,-0.7739510224256377,0.3032385541375165,-0.592801922444154,0.6228632487198765,2
0,0,0.6571170935773766,1,0.1812198991310614,-0.5337706701927551,-1.1140159047208962,-0.8553033725292525,1.0096394609630992,-0.4729823760191561,0.1665931813775094,-2.096471111811272,0.1665931813775094,0.6715254892880732,0.0690335339954151,-0.5449033635354162,-0.95615341669888,0.4025495511338359,-0.8380837353572136,0.5504588582915633,2
0,0,0.5877053716169667,1,0.4515363180014502,-0.5533679054492349,-0.7323705935759564,-0.9663755402390888,1.0163593506592532,-0.7700687768362797,-0.0334962278400509,-1.7390529068993148,-0.0334962278400509,0.6466839070407756,0.1816304707308393,-0.4790885722839307,-0.8329324926064461,0.8728380408643853,-0.6191568382839929,0.72683580721591,2
0,0,0.4350601372057188,1,0.4133126635372512,-0.6231050984840597,-0.8093776109625281,-0.9566360213581376,1.000873604335913,-0.834782059025598,-0.2211336628357321,-2.170282864168358,-0.2211336628357321,0.5489375475548505,0.0415844506845296,-0.5453871338451755,-1.0347749480240442,0.8475332732358203,-0.6247836258347543,0.6751183230084135,2
0,0,0.4186334184203109,1,0.4638044407581104,-0.5860091626147304,-0.8486519521505794,-0.9141564730080276,1.2816107283913307,-0.8291920735830746,0.2215541050336237,-2.2342655728585328,0.2215541050336237,0.5135721677035796,0.1577453311388349,-0.4488413346227857,-1.0359179400468292,0.8411141929493314,-0.755571523241398,0.4985550148495543,2
0,0,0.6622916562197049,1,0.2722181176526867,-0.4013604310338861,-0.738206859794623,-0.8062447051425977,2.178754164239259,-0.6770310672646854,0.4142785535628036,-0.8887695186877156,0.4142785535628036,0.5616891047105108,0.3059190032614195,-0.242155201548889,-0.873245319053083,0.6585013438736437,-0.7894152976180311,0.5868087242219372,2
0,0,0.6929396684155238,1,0.2187742261856025,-0.457236029542112,-0.7026646889148743,-0.8277787797560433,2.1447220468506023,-0.6350543041565885,0.2971476685431721,-1.1976480953911368,0.2971476685431721,0.5433705497237132,0.2433654624369046,-0.0561619212269087,-0.9963832423566558,0.5826954379464533,-0.6700060184332481,0.6924548337786983,2
0,0,0.4394126872391009,1,0.1582466092554834,-0.5544813734825033,-0.7484549430719019,-0.930754025590764,2.4179787503880243,-0.7555783768019422,0.0549636095154371,-1.545972392639284,0.0549636095154371,0.3095861070287459,0.0363804449235154,-0.3785493113805046,-1.1507478241741866,0.5758085125017574,-0.8413766394357489,0.4741830461572613,2
0,0,0.8505871771567446,1,0.3592721268773641,-0.691937324928489,-0.6370157008501326,-0.9808637230303971,1.3807190956384978,-0.8829796519127304,-0.4702592027432911,-1.4768520353104255,-0.4702592027432911,0.3293840410260094,0.1970837640547556,-0.0998355536104905,-1.0283035981486652,0.6535414400309816,-0.8007837539935774,0.5282201570056365,2
0,0,0.5646402840665428,1,0.4162279982260571,-0.6847456237842332,-0.5109295591384747,-1.0752324990079485,1.425687855121492,-0.913348565046292,0.4911158568774593,-1.9931934536692173,0.4911158568774593,0.1640306915783846,0.5841970470016727,-0.2810834929617205,-1.1462420857800066,1.3464998259668528,-0.8133968400026522,0.5466350764802769,2
0,0,0.6986352774207241,1,0.2847279339025636,-0.6733820978569816,-0.6653719908738651,-1.00745166082918,1.4348524036861972,-0.9206091306873422,0.0915972408710016,-1.7225545434101277,0.0915972408710016,0.2436053730773206,0.2438753331647112,0.0386575548865332,-1.17256320927043,0.7617420459339274,-0.9602467220287982,0.3914019318965201,2
0,0,0.2891780501618815,1,0.3279294182443691,-0.6049240941333311,-1.206721789105663,-0.8836894292530256,1.3527499164514774,-0.777050197966503,0.6762802482782425,-1.5135641413189715,0.6762802482782425,1.2749171092461409,0.1227686893297419,-0.7243116487766048,-0.8710580317916221,-0.5180195127972873,-0.7163193609379118,0.0775202445209705,2
0,0,0.3799935909832404,1,0.2106320191328172,-0.597820042279251,-1.1564182412550872,-0.8440078541199645,1.5156858582820696,-0.7271708476901945,0.8730954851285382,-1.518053814910031,0.8730954851285382,1.2470041045926472,0.1880946454205945,-0.748120891082619,-0.7961454030065,-0.4214263408392109,-0.6782915628094018,0.1034179153940696,2
0,0,0.1313953967387458,1,0.2041347083861153,-0.6647671068621551,-1.3185575587079446,-1.0065784440509955,1.6126876303112887,-0.8050244201007078,0.2984551090178113,-1.7586034760684035,0.2984551090178113,0.98505294907547,-0.1164733579317845,-0.7814164956216598,-0.9286644325572706,-0.391934887474426,-0.581653838371851,0.0717831626911085,2
0,0,0.430168836702589,1,0.3552403782557211,-0.5890468763753947,-1.0656332231917705,-0.9388104814293156,1.6630133217100784,-0.7118100691329649,1.130571489041993,-1.236865808641207,1.130571489041993,1.1192589970166409,0.2723773884747505,-0.6239770624203377,-0.8109235443637189,-0.3907139175873997,-0.7807400071277119,0.0558712704945908,2
0,0,0.4189619013762654,1,0.256570822684107,-0.5754151109954778,-0.9491169187291454,-0.8743571984024231,1.7692225011253244,-0.709595165374573,0.8997880278390191,-1.1843016436880056,0.8997880278390191,1.0521586831207814,0.1114563643771815,-0.6187194818071327,-0.8587255107368873,-0.47591243374157,-0.7585925105799033,0.0296909887955517,2
0,0,0.1263905299961884,1,0.3882109260588831,-0.6184397423371006,-1.0901649457274467,-1.0557129354898305,2.004735626315894,-0.8004635116104964,0.3210113829511539,-1.976273402791526,0.3210113829511539,0.6828616061678773,-0.1693017364130464,-0.5680082248252771,-1.1060676036857608,-0.4643348209206341,-0.9244402627408024,0.0312229860939037,2
0,0,0.2234259077828821,1,0.4202532055692539,-0.6597596776728163,-0.7979845825177743,-1.0117012953789517,1.9257933662022924,-0.5365629130137743,1.397002797972037,-1.202150117603097,1.397002797972037,0.766162504659976,0.3473534751642133,-0.3622982486382832,-0.8463741474175871,-0.1650391335946897,-0.855861019252691,-0.0455047301775555,2
0,0,0.0438058027172733,1,0.4418453724734892,-0.6786679448279768,-0.7027710270649005,-1.101908228677281,2.127438875566791,-0.8402579503415729,1.477938037537724,-0.949371342025784,1.477938037537724,0.6123873718431698,0.1038630889507839,-0.5811777936648121,-1.0592538320531502,-0.251565291405404,-0.8047219207545695,-0.0645934647811888,2
0,0,-0.0124434228368009,1,0.4255230545823159,-0.754223106836907,-0.7737338435662268,-1.0390842450802578,2.275102310424835,-0.9189996152338472,1.6715559072284605,-1.616905737148019,1.6715559072284605,0.4656672701611123,-0.0269223356000642,-0.6093892263378888,-1.1833623638450537,-0.2596745204966803,-0.7565376702427941,-0.016409517514262,2
